time(s);clutchPressed;brakePressed;steeringWheelButtons;shiftLeverPos;engineTemp;wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;fuelLevel1;fuelLevel2;engineTorque;batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;
617.78;0;0;0;0;2D;28;27;28;27;27;459;1BE;12.3;25.4;6.5;14.4;5.5;77.1;0.1778;-0.1152;
618.03;0;0;0;0;2D;28;27;28;26;27;46D;1BE;12.5;24.1;34.0;14.4;5.5;77.1;0.2095;-0.1253;
618.28;0;0;0;0;2D;28;27;28;27;27;45F;1BE;12.7;23.2;48.0;14.4;5.5;77.1;0.2451;-0.1182;
618.53;0;0;0;0;2D;28;27;28;27;28;465;1BE;12.7;23.2;73.5;14.4;5.5;77.1;0.2609;-0.1082;
618.78;0;0;0;0;2D;28;27;28;27;28;46D;1BE;12.7;22.5;82.5;14.4;5.5;77.1;0.2648;-0.1045;
619.03;0;0;0;0;2D;29;27;28;27;28;46E;1BE;12.7;22.5;88.5;14.4;5.5;77.1;0.2648;-0.1187;
619.28;0;0;0;0;2D;29;27;29;27;28;471;1BE;12.7;21.6;89.0;14.4;5.5;77.1;0.2648;-0.1327;
619.53;0;0;0;0;2D;29;28;29;28;28;47A;1BE;12.7;21.6;92.5;14.4;5.5;77.1;0.2886;-0.1337;
619.78;0;0;0;0;2D;29;28;29;28;28;47D;1BE;12.6;20.5;101.5;14.4;5.5;77.1;0.3004;-0.1327;
620.03;0;0;0;0;2D;2A;28;29;28;29;48A;1BE;12.6;20.5;118.0;14.4;5.5;77.1;0.3202;-0.1249;
620.28;0;0;0;0;2D;2A;28;2A;28;29;48E;1BE;12.9;19.5;125.5;14.4;5.5;77.1;0.3281;-0.1180;
620.53;0;0;0;0;2D;2A;29;2A;29;2A;4A0;1BE;12.8;18.7;134.5;14.4;5.5;77.1;0.3400;-0.1157;
620.78;0;0;0;0;2D;2A;29;2A;29;2A;4A7;1BE;12.8;18.7;139.5;14.4;5.5;77.1;0.3400;-0.1089;
621.03;0;0;0;0;2D;2B;2A;2B;2A;2A;4B8;1BE;12.6;18.0;142.0;14.4;5.5;77.1;0.3439;-0.0963;
621.28;0;0;0;0;2D;2B;2B;2B;2A;2B;4C0;1BE;12.6;17.5;144.0;14.4;5.5;77.1;0.3439;-0.0883;
621.53;0;0;0;0;2D;2C;2B;2C;2B;2B;4D2;1BE;12.6;17.5;143.5;14.4;5.5;77.1;0.3400;-0.0770;
621.78;0;0;0;0;2D;2C;2B;2C;2B;2C;4DD;1BE;12.5;17.0;143.5;14.4;5.5;77.1;0.3400;-0.0704;
622.03;0;0;0;0;2D;2D;2C;2D;2C;2C;4EB;1BE;12.5;17.0;139.5;14.4;5.5;77.1;0.3360;-0.0563;
622.29;0;0;0;0;2D;2D;2D;2D;2C;2D;4F6;1BE;12.2;17.2;133.5;14.4;5.5;77.1;0.3202;-0.0540;
622.54;0;0;0;0;2D;2D;2D;2D;2D;2D;502;1BE;12.1;17.4;124.0;14.4;5.5;77.1;0.3123;-0.0533;
622.79;0;0;0;0;2D;2E;2D;2E;2D;2E;509;1BE;12.1;17.4;120.0;14.4;5.5;77.1;0.3044;-0.0328;
623.04;0;0;0;0;2D;2E;2E;2E;2E;2E;512;1BE;12.1;17.4;115.5;14.4;5.5;77.1;0.3004;-0.0309;
623.29;0;0;0;0;2D;2E;2E;2E;2E;2E;51C;1BE;12.0;17.8;113.5;14.4;5.5;77.1;0.2965;-0.0289;
623.54;0;0;0;0;2D;2F;2F;2F;2F;2F;529;1BE;12.0;17.8;106.5;14.4;5.5;77.1;0.2886;-0.0186;
623.79;0;0;0;0;2D;2F;2F;2F;2F;2F;52E;1BE;12.0;17.8;104.5;14.4;5.5;77.1;0.2846;-0.0162;
624.04;0;0;0;0;2D;2F;2F;2F;2F;2F;531;1BE;11.9;18.4;96.0;14.4;5.5;77.1;0.2688;-0.0117;
624.29;0;0;0;0;2D;2F;2F;2F;2F;2F;53A;1BE;11.6;19.3;92.0;14.4;5.5;77.1;0.2648;-0.0030;
624.54;0;0;0;0;2D;2F;2F;2F;30;30;53C;1BE;11.6;19.3;80.5;14.4;5.5;77.1;0.2451;0.0098;
624.79;0;0;0;0;2D;2F;30;2F;30;30;543;1BE;11.5;19.9;73.0;14.4;5.5;77.1;0.2332;0.0345;
625.04;0;0;0;0;2D;2F;30;2F;30;30;545;1BE;11.5;19.9;64.0;14.4;5.5;77.1;0.2213;0.0462;
625.29;0;0;0;0;2D;2F;30;2F;30;30;547;1BE;11.3;21.1;56.5;14.4;5.5;77.1;0.2016;0.0554;
625.54;0;0;0;0;2D;2F;30;2F;30;30;545;1BE;11.0;22.7;28.5;14.4;5.5;77.1;0.1620;0.0616;
625.79;0;0;0;0;2D;2F;30;2F;30;30;53E;1BE;11.0;22.7;26.5;14.4;5.5;77.1;0.1620;0.0730;
626.04;0;0;0;0;2D;2F;30;2F;30;2F;53E;1BE;10.8;24.4;27.0;14.4;5.5;77.1;0.1660;0.0778;
626.29;0;0;0;0;2D;2F;30;2F;30;2F;537;1BE;10.5;25.9;28.5;14.4;5.5;77.1;0.1660;0.0791;
626.54;0;0;0;0;2D;2F;2F;2F;30;2F;536;1BE;10.5;25.9;32.0;14.4;5.5;77.1;0.1936;0.0787;
626.79;0;0;0;0;2D;2E;30;2E;2F;2F;539;1BE;10.2;27.7;44.5;14.4;5.5;77.1;0.2490;0.0707;
627.04;0;0;0;0;2D;2F;30;2F;30;2F;53A;1BE;10.2;27.7;74.5;14.4;5.5;77.1;0.2648;0.0608;
627.30;0;0;0;0;2D;2F;30;2F;30;2F;540;1BE;9.8;29.1;86.5;14.4;5.5;77.1;0.2846;0.0483;
627.55;0;0;0;0;2D;30;30;2F;30;30;547;1BE;9.6;29.7;102.5;14.4;5.5;77.1;0.3004;0.0350;
627.80;0;0;0;0;2D;30;30;2F;30;30;54F;1BE;9.6;29.7;109.0;14.4;5.5;77.1;0.3004;0.0113;
628.05;0;0;0;0;2D;30;30;30;30;30;54E;1BE;9.6;29.7;106.5;14.4;5.5;77.1;0.2807;0.0010;
628.30;0;0;0;0;2D;30;31;30;31;31;55B;1BE;9.5;30.0;99.0;14.4;5.5;77.1;0.2688;-0.0123;
628.55;0;0;0;0;2D;31;30;31;31;31;55B;1BE;9.4;30.1;70.5;14.4;5.5;77.1;0.2213;-0.0201;
628.80;0;0;0;0;2D;31;30;30;30;30;546;1BE;9.4;30.1;12.5;14.4;5.5;77.1;-0.0001;-0.0368;
629.05;0;0;0;0;2D;30;30;30;30;30;548;1BE;9.6;29.8;-21.0;14.4;5.5;77.1;0.0948;-0.0466;
629.30;0;0;0;0;2D;30;2F;30;2F;30;547;1BE;9.9;29.3;2.0;14.4;5.5;77.1;0.2134;-0.0534;
629.55;0;0;0;0;2D;30;2F;30;2F;30;541;1BE;9.9;29.3;53.0;14.4;5.5;77.1;0.2371;-0.0577;
629.80;0;0;0;0;2D;30;2F;30;2F;2F;540;1BE;10.4;28.1;64.5;14.4;5.5;77.1;0.2490;-0.0665;
630.05;0;0;0;0;2D;30;2F;30;2F;2F;542;1BE;10.4;28.1;82.0;14.4;5.5;77.1;0.2767;-0.0662;
630.30;0;0;0;0;2D;30;2F;30;2F;30;545;1C0;10.7;26.4;90.5;14.4;5.5;77.1;0.2807;-0.0665;
630.55;0;0;0;0;2D;30;30;30;30;30;54D;1C0;10.9;24.8;97.5;14.4;5.5;77.1;0.2886;-0.0670;
630.80;0;0;0;0;2D;31;30;31;30;30;553;1C0;10.9;24.8;103.0;14.4;5.5;77.1;0.3004;-0.0670;
631.05;0;0;0;0;2D;31;30;31;30;31;560;1C0;11.2;23.0;109.0;14.4;5.5;77.1;0.3004;-0.0675;
631.30;0;0;0;0;2D;31;31;31;31;31;569;1C0;11.6;21.5;112.5;14.4;5.5;77.1;0.3044;-0.0698;
631.55;0;0;0;0;2D;32;31;32;31;31;575;1C0;11.6;21.5;114.5;14.4;5.5;77.1;0.3083;-0.0827;
631.80;0;0;0;0;2D;32;31;32;31;32;580;1C0;11.9;20.3;116.5;14.4;5.5;77.1;0.3083;-0.0938;
632.05;0;0;0;0;2D;33;32;33;32;32;592;1C0;11.9;20.3;114.5;14.4;5.5;77.1;0.2925;-0.0940;
632.31;0;0;0;0;2D;33;32;33;32;33;593;1C0;12.2;19.3;95.5;14.4;5.5;77.1;0.2569;-0.0937;
632.56;0;0;0;0;2D;33;32;33;32;33;595;1C0;12.2;19.3;66.0;14.4;5.5;77.1;0.1936;-0.0937;
632.81;0;0;0;0;2D;33;32;33;32;32;578;1C0;12.4;18.6;-13.0;14.4;5.5;77.1;-0.0001;-0.0938;
633.06;0;0;0;0;2D;33;31;32;31;32;582;1C0;12.6;18.2;-21.5;14.4;5.5;77.1;0.1264;-0.0938;
633.31;0;0;0;0;2E;32;31;32;31;32;590;1C0;12.6;18.2;26.0;14.4;5.5;77.1;0.2490;-0.0933;
633.56;0;0;0;0;2E;32;31;32;31;32;58B;1C0;12.8;17.5;58.0;14.4;5.5;77.1;0.2609;-0.0923;
633.81;0;0;0;0;2E;32;31;32;31;32;575;1C0;12.8;17.5;81.5;14.4;5.5;77.1;0.2648;-0.0807;
634.06;0;0;0;0;2E;32;31;32;31;32;579;1C0;12.9;17.0;86.0;14.4;5.5;77.1;0.2569;-0.0757;
634.31;0;0;0;0;2E;32;31;32;31;31;574;1C0;12.8;16.9;72.0;14.4;5.5;77.1;0.2332;-0.0630;
634.56;0;0;0;0;2E;32;31;31;31;31;574;1C0;12.8;16.9;68.5;14.4;5.5;77.1;0.2292;-0.0392;
634.81;0;0;0;0;2E;31;31;31;31;31;56C;1C0;13.2;16.7;59.0;14.4;5.5;77.1;0.2134;-0.0112;
635.06;0;0;0;0;2E;31;31;31;31;31;56E;1C0;13.1;17.0;54.5;14.4;5.5;77.1;0.2213;0.0031;
635.31;0;0;0;0;2E;31;31;31;31;31;567;1C0;13.1;17.0;60.0;14.4;5.5;77.1;0.2332;0.0165;
635.56;0;0;0;0;2E;30;31;31;31;31;562;1C0;13.0;18.0;65.5;14.4;5.5;77.1;0.2451;0.0240;
635.81;0;0;0;0;2E;30;31;30;31;31;55E;1C0;13.0;18.0;80.5;14.4;5.5;77.1;0.2727;0.0424;
636.06;0;0;0;0;2E;30;31;30;31;31;561;1C0;12.9;18.7;87.5;14.4;5.5;77.1;0.2727;0.0488;
636.31;0;0;0;0;2E;30;31;30;31;31;55D;1C0;12.9;18.7;92.5;14.4;5.5;77.1;0.2846;0.0512;
636.56;0;0;0;0;2E;30;31;30;31;30;554;1C0;12.5;20.1;99.0;14.4;5.5;77.1;0.3004;0.0595;
636.81;0;0;0;0;2E;30;31;30;31;30;556;1C0;12.5;20.1;112.5;14.4;5.5;77.1;0.3242;0.0698;
637.06;0;0;0;0;2E;30;31;30;30;30;556;1C0;12.2;21.7;123.5;14.4;5.5;77.1;0.3479;0.0750;
637.33;0;0;0;0;2E;30;31;30;31;30;554;1C0;11.6;22.9;143.5;14.4;5.5;77.1;0.3637;0.0820;
637.58;0;0;0;0;2E;2F;30;30;31;30;552;1C0;11.6;22.9;153.0;14.4;5.5;77.1;0.3716;0.0837;
637.83;0;0;0;0;2E;30;31;30;31;30;556;1C0;10.8;24.8;161.0;14.4;5.5;77.1;0.3756;0.0834;
638.08;0;0;0;0;2E;30;31;30;31;30;554;1C0;10.1;26.7;165.0;14.4;5.5;77.1;0.3795;0.0814;
638.33;0;0;0;0;2E;30;31;30;31;30;557;1C0;10.1;26.7;171.5;14.4;5.5;77.1;0.3954;0.0795;
638.58;0;0;0;0;2E;30;31;30;31;30;55A;1C0;9.8;27.9;178.0;14.4;5.5;77.1;0.4112;0.0771;
638.83;0;0;0;0;2E;30;31;30;31;30;55D;1C0;9.8;27.9;195.5;14.4;5.5;77.1;0.4270;0.0691;
639.08;0;0;0;0;2E;30;31;30;31;31;564;1C0;9.0;29.5;204.5;14.4;5.5;77.1;0.4389;0.0666;
639.33;0;0;0;0;2E;31;31;31;31;31;56E;1C0;8.7;30.1;214.5;14.4;5.5;77.1;0.4547;0.0602;
639.58;0;0;0;0;2E;31;32;31;32;31;575;1C0;8.7;30.1;220.0;14.4;5.5;77.1;0.4626;0.0559;
639.83;0;0;0;0;2E;32;32;32;32;32;588;1C0;8.3;29.9;225.5;14.4;5.5;77.1;0.4666;0.0498;
640.08;0;0;0;0;2E;32;33;32;33;32;592;1C0;8.1;30.1;227.5;14.4;5.5;77.1;0.4666;0.0463;
640.33;0;0;0;0;2E;33;33;33;33;33;5A9;1C0;8.1;30.1;229.5;14.4;5.5;77.1;0.4705;0.0442;
640.58;0;0;0;0;2E;33;34;33;34;33;5B3;1C0;8.1;30.1;232.0;14.4;5.5;77.1;0.4784;0.0424;
640.83;0;0;0;0;2E;34;34;34;34;34;5C8;1C0;7.9;29.9;246.0;14.4;5.5;77.1;0.5219;0.0377;
641.08;0;0;0;0;2E;34;35;34;35;35;5D1;1C0;7.8;29.0;260.0;14.4;5.5;77.1;0.5377;0.0311;
641.33;0;0;0;0;2E;35;35;35;36;35;5E9;1C0;7.8;29.0;265.0;14.4;5.5;77.1;0.5417;0.0266;
641.58;0;0;0;0;2E;35;36;36;36;36;5F7;1C0;7.7;28.6;266.5;14.4;5.5;77.1;0.5456;0.0236;
641.83;0;0;0;0;2E;36;37;36;37;37;60C;1C0;7.7;28.6;269.5;14.4;5.5;77.1;0.5535;0.0140;
642.08;0;0;0;0;2E;37;37;37;37;37;61D;1C1;7.7;27.4;268.5;14.4;5.5;77.1;0.5535;0.0063;
642.34;0;0;0;0;2E;38;38;38;38;38;633;1C1;7.7;26.1;270.0;14.4;5.5;77.1;0.5575;-0.0007;
642.59;0;0;0;0;2E;39;39;39;39;39;641;1C1;7.7;26.1;274.5;14.4;5.5;77.1;0.5733;-0.0020;
642.84;0;0;0;0;2E;39;39;39;39;39;655;1C1;7.8;25.0;279.0;14.4;5.5;77.1;0.5852;-0.0012;
643.09;0;0;0;0;2F;3A;3A;3A;3A;3A;665;1C1;8.0;23.8;280.0;14.4;5.5;77.1;0.5852;-0.0014;
643.34;0;0;0;0;2F;3B;3B;3B;3B;3B;67F;1C1;8.0;23.8;282.0;14.4;5.5;77.1;0.5931;-0.0016;
643.59;0;0;0;0;2F;3C;3C;3B;3C;3C;692;1C1;8.1;23.0;281.5;14.4;5.5;77.1;0.5931;-0.0016;
643.84;0;0;0;0;2F;3C;3C;3C;3C;3C;6A7;1C1;8.1;23.0;282.5;14.4;5.5;77.1;0.5931;-0.0020;
644.09;0;0;0;0;2F;3D;3D;3D;3D;3D;6B7;1C1;8.1;22.5;282.0;14.4;5.5;77.1;0.5931;-0.0017;
644.34;0;0;0;0;2F;3E;3E;3D;3D;3E;6D0;1C1;8.2;21.6;282.0;14.4;5.5;77.1;0.5931;-0.0016;
644.59;0;0;0;0;2F;3E;3F;3E;3E;3F;6DE;1C1;8.2;21.6;281.0;14.4;5.5;77.1;0.5931;-0.0016;
644.84;0;0;0;0;2F;3F;3F;3F;3F;3F;6FA;1C1;8.2;21.6;280.5;14.4;5.5;77.1;0.5931;-0.0020;
645.09;0;0;0;0;2F;40;40;40;40;40;70B;1C1;8.2;21.1;279.0;14.4;5.5;77.1;0.5931;-0.0031;
645.34;0;0;0;0;2F;41;41;41;41;41;727;1C1;8.3;20.5;278.0;14.4;5.5;77.1;0.5931;-0.0034;
645.59;0;0;0;0;2F;42;42;42;42;42;739;1C1;8.3;20.5;277.5;14.4;5.5;77.1;0.5891;-0.0031;
645.84;0;0;0;0;2F;43;42;42;42;42;756;1C1;8.4;20.0;275.5;14.4;5.5;77.1;0.5891;-0.0062;
646.09;0;0;0;0;30;43;43;43;43;43;767;1C1;8.4;19.9;275.5;14.4;5.5;77.1;0.5852;-0.0071;
646.34;0;0;0;0;30;44;44;44;44;44;781;1C1;8.4;19.9;272.0;14.4;5.5;77.1;0.5773;-0.0071;
646.59;0;0;0;0;30;45;45;45;45;45;793;1C1;8.4;19.7;271.0;14.4;5.5;77.1;0.5812;-0.0062;
646.84;0;0;0;0;30;45;46;46;46;46;7B0;1C1;8.4;19.7;268.5;14.4;5.5;77.1;0.5772;-0.0031;
647.09;0;0;0;0;30;47;46;47;47;47;7C2;1C1;8.5;19.9;268.5;14.4;5.5;77.1;0.5733;-0.0010;
647.35;0;0;0;0;30;47;47;47;47;47;7DE;1C1;8.3;20.1;265.0;14.4;5.5;77.1;0.5693;-0.0009;
647.60;0;0;0;0;30;48;48;48;48;48;7F1;1C1;8.3;20.1;263.0;14.4;5.5;77.1;0.5614;-0.0041;
647.85;0;0;0;0;30;49;49;49;49;49;807;1C1;8.4;20.4;246.5;14.4;5.5;77.1;0.4705;-0.0071;
648.10;0;0;0;0;30;49;49;49;49;49;7E3;1C1;8.5;20.3;4.5;14.4;5.5;77.1;-0.0001;-0.0083;
648.35;1;0;0;0;30;48;48;48;48;49;6D4;1C1;8.5;20.3;-34.5;14.4;5.5;77.1;-0.0001;-0.0085;
648.60;1;0;0;0;31;48;48;48;48;48;5EC;1C1;8.9;21.4;0.0;14.4;5.5;77.1;0.2213;-0.0095;
648.85;0;0;0;0;31;48;48;48;48;48;66D;1C1;8.9;21.4;257.5;14.4;5.5;77.1;0.5575;-0.0098;
649.10;0;0;0;0;31;49;49;49;49;49;671;1C1;9.4;21.5;266.5;14.4;5.5;77.1;0.5575;-0.0085;
649.35;0;0;0;0;31;49;49;4A;49;4A;684;1C1;9.4;21.5;263.5;14.4;5.5;77.1;0.5456;-0.0067;
649.60;0;0;0;0;31;4A;4A;4A;4A;4A;68E;1C1;9.3;21.5;262.5;14.4;5.5;77.1;0.5456;-0.0017;
649.85;0;0;0;0;31;4B;4B;4B;4B;4B;69D;1C1;9.3;21.5;261.5;14.4;5.5;77.1;0.5417;-0.0023;
650.10;0;0;0;0;31;4C;4C;4C;4B;4C;6AA;1C1;9.2;22.0;259.0;14.4;5.5;77.1;0.5377;-0.0055;
650.35;0;0;0;0;31;4C;4C;4C;4C;4C;6BE;1C1;9.5;22.0;258.0;14.4;5.5;77.1;0.5377;-0.0085;
650.60;0;0;0;0;31;4D;4D;4D;4D;4D;6CA;1C1;9.5;22.0;256.5;14.4;5.5;77.1;0.5338;-0.0117;
650.85;0;0;0;0;31;4E;4D;4D;4D;4E;6DA;1C1;9.5;22.1;255.0;14.4;5.5;77.1;0.5298;-0.0117;
651.10;0;0;0;0;31;4F;4E;4E;4E;4E;6EA;1C1;9.7;21.9;253.0;14.4;5.5;77.1;0.5259;-0.0117;
651.35;0;0;0;0;31;4F;4F;4F;4F;4F;6FE;1C1;9.7;21.9;251.0;14.4;5.5;77.1;0.5219;-0.0127;
651.60;0;0;0;0;32;50;50;50;50;50;70A;1C1;9.9;21.9;250.5;14.4;5.5;77.1;0.5219;-0.0134;
651.85;0;0;0;0;32;51;50;50;50;50;71A;1C1;9.9;21.9;248.0;14.4;5.5;77.1;0.5179;-0.0158;
652.10;0;0;0;0;32;51;51;51;51;51;724;1C1;10.0;21.9;243.0;14.4;5.5;77.1;0.5021;-0.0183;
652.36;0;0;0;0;32;52;51;52;52;52;73C;1C1;10.0;21.5;241.0;14.4;5.5;77.1;0.5021;-0.0183;
652.61;0;0;0;0;32;53;53;53;52;53;751;1C1;10.0;21.5;239.5;14.4;5.5;77.1;0.5021;-0.0183;
652.86;0;0;0;0;32;54;53;53;53;53;75F;1C1;9.8;20.6;237.0;14.4;5.5;77.1;0.4982;-0.0183;
653.11;0;0;0;0;32;54;54;54;54;54;76C;1C1;9.8;20.6;226.5;14.4;5.5;77.1;0.4665;-0.0179;
653.36;0;0;0;0;32;55;54;55;55;55;779;1C1;9.4;20.2;185.5;14.4;5.5;77.1;0.3440;-0.0179;
653.61;1;0;0;0;32;55;55;55;54;55;6F9;1C1;9.4;20.2;-35.5;14.4;5.5;77.1;-0.0001;-0.0181;
653.86;1;0;0;0;32;55;54;55;54;55;614;1C1;9.6;20.4;-34.0;14.4;5.5;77.1;-0.0001;-0.0179;
654.11;1;0;0;0;32;55;55;55;54;55;69A;1C1;10.3;20.3;152.0;14.4;5.5;77.1;0.4784;-0.0179;
654.36;0;0;0;0;33;55;55;55;55;55;62F;1C1;10.3;20.3;233.0;14.4;5.5;77.1;0.4863;-0.0177;
654.61;0;0;0;0;33;56;56;56;56;56;639;1C1;10.5;20.4;228.0;14.4;5.5;77.1;0.4586;-0.0183;
654.86;0;0;0;0;33;56;56;56;56;56;641;1C1;10.6;20.3;215.5;14.4;5.5;77.1;0.4468;-0.0181;
655.11;0;0;0;0;33;57;57;57;57;57;64A;1C1;10.6;20.3;177.5;14.4;5.5;77.1;0.3914;-0.0183;
655.36;0;0;0;0;33;57;58;57;57;57;650;1C1;10.7;20.6;156.0;14.4;5.5;77.1;0.3637;-0.0188;
655.61;0;0;0;0;33;58;57;58;57;58;659;1C1;10.7;20.6;141.0;14.4;5.5;77.1;0.3439;-0.0213;
655.86;0;0;0;0;33;58;57;58;58;58;664;1C1;10.9;20.2;137.5;14.4;5.5;77.1;0.3439;-0.0209;
656.11;0;0;0;0;33;58;58;58;58;58;66C;1C1;11.1;20.0;133.0;14.4;5.5;77.1;0.3321;-0.0201;
656.36;0;0;0;0;33;58;58;58;58;59;666;1C1;11.1;20.0;107.5;14.4;5.5;77.1;0.2767;-0.0181;
656.61;0;0;0;0;33;59;59;59;58;59;66B;1C1;11.4;20.3;57.0;14.4;5.5;77.1;0.2134;-0.0138;
656.86;0;0;0;0;33;59;59;59;59;59;66F;1C1;11.5;20.9;49.5;14.4;5.5;77.1;0.2095;-0.0137;
657.11;0;0;0;0;33;59;59;59;59;59;66E;1C1;11.5;20.9;46.5;14.4;5.5;77.1;0.2055;-0.0134;
657.37;0;0;0;0;34;59;59;59;59;59;671;1C1;11.5;20.9;45.5;14.4;5.5;77.1;0.2015;-0.0117;
657.62;0;0;0;0;34;59;59;59;59;59;673;1C1;11.9;21.3;38.0;14.4;5.5;77.1;0.1581;-0.0055;
657.87;0;0;0;0;34;59;59;59;59;59;651;1C1;12.1;21.3;-11.0;14.4;5.5;77.1;-0.0001;-0.0035;
658.12;0;0;0;0;34;59;59;58;58;59;666;1C1;12.1;21.3;-22.0;14.4;5.5;77.1;0.1185;0.0048;
658.37;0;0;0;0;34;58;58;58;58;59;66A;1C1;11.7;22.1;11.5;14.4;5.5;77.1;0.2015;0.0102;
658.62;0;0;0;0;34;58;58;58;58;58;669;1C1;11.7;22.1;42.5;14.4;5.5;77.1;0.2095;0.0197;
658.87;0;0;0;0;34;58;58;58;58;58;667;1C1;11.6;23.0;48.5;14.4;5.5;77.1;0.2134;0.0211;
659.12;0;0;0;0;34;58;58;58;58;58;664;1C1;11.6;24.0;52.5;14.4;5.5;77.1;0.2134;0.0230;
659.37;0;0;0;0;34;57;58;57;58;58;661;1C1;11.6;24.0;51.5;14.4;5.5;77.1;0.2095;0.0255;
659.62;0;0;0;0;34;57;58;58;58;58;65E;1C1;11.4;25.3;50.5;14.4;5.5;77.1;0.2134;0.0311;
659.87;0;0;0;0;34;57;58;57;58;58;65F;1C1;11.1;26.7;49.5;14.4;5.5;77.1;0.2095;0.0311;
660.12;0;0;0;0;34;57;58;57;58;58;65D;1C1;11.1;26.7;49.0;14.4;5.5;77.1;0.2095;0.0339;
660.37;0;0;0;0;34;57;58;57;58;58;654;1C1;10.8;28.1;48.5;14.4;5.5;77.1;0.2015;0.0371;
660.62;0;0;0;0;34;57;58;57;57;57;652;1C1;10.8;28.1;50.0;14.4;5.5;77.1;0.2213;0.0385;
660.87;0;0;0;0;34;57;57;57;57;57;654;1C1;10.4;30.1;58.0;14.4;5.5;77.1;0.2450;0.0385;
661.12;0;0;0;0;34;56;57;56;57;57;64E;1C1;10.0;31.2;74.0;14.4;5.5;77.1;0.2609;0.0417;
661.37;0;0;0;0;35;56;57;56;57;57;64C;1C1;10.0;31.2;83.5;14.4;5.5;77.1;0.2767;0.0453;
661.62;0;0;0;0;35;56;57;56;57;57;64C;1C1;10.0;31.2;97.0;14.4;5.5;77.1;0.3044;0.0437;
661.87;0;0;0;0;35;57;57;56;57;57;64B;1C1;9.6;32.6;112.5;14.4;5.5;77.1;0.3321;0.0435;
662.12;0;0;0;0;35;56;57;56;57;57;645;1C1;9.0;34.8;133.5;14.4;5.5;77.1;0.3439;0.0431;
662.39;0;0;0;0;35;56;57;56;57;57;649;1C1;9.0;34.8;138.0;14.4;5.5;77.1;0.3479;0.0435;
662.64;0;0;0;0;35;56;56;56;57;57;647;1C1;8.5;35.1;143.5;14.4;5.5;77.1;0.3597;0.0459;
662.89;0;0;0;0;35;56;57;56;57;57;648;1C1;8.1;36.0;150.5;14.4;5.5;77.1;0.3756;0.0459;
663.14;0;0;0;0;35;56;57;56;57;57;649;1C1;8.1;36.0;161.5;14.4;5.5;77.1;0.3914;0.0456;
663.39;0;0;0;0;35;56;57;56;57;57;643;1C1;7.8;36.7;171.5;14.4;5.5;77.1;0.4072;0.0456;
663.64;0;0;0;0;35;56;57;56;57;57;645;1C1;7.8;36.7;193.0;14.4;5.5;77.1;0.4270;0.0442;
663.89;0;0;0;0;35;56;57;56;57;57;647;1C1;7.7;37.0;202.5;14.4;5.5;77.1;0.4428;0.0430;
664.14;0;0;0;0;35;56;57;56;57;57;646;1C1;7.4;37.4;212.5;14.4;5.5;77.1;0.4547;0.0409;
664.39;0;0;0;0;35;56;57;56;57;57;64B;1C1;7.4;37.4;213.5;14.4;5.5;77.1;0.4547;0.0407;
664.64;0;0;0;0;35;56;57;56;57;57;64F;1C1;7.2;37.4;214.5;14.4;5.5;77.1;0.4586;0.0412;
664.89;0;0;0;0;35;56;57;56;57;57;64C;1C1;7.0;36.8;216.5;14.4;5.5;77.1;0.4586;0.0410;
665.14;0;0;0;0;35;57;57;57;57;57;650;1C1;7.0;36.8;221.0;14.4;5.5;77.1;0.4705;0.0405;
665.39;0;0;0;0;35;57;57;57;57;57;654;1C1;6.9;36.9;229.0;14.4;5.5;77.1;0.4824;0.0403;
665.64;0;0;0;0;35;57;57;57;58;57;655;1C1;6.9;36.9;234.5;14.4;5.5;77.1;0.4824;0.0403;
665.89;0;0;0;0;35;57;58;57;58;58;65A;1C1;6.8;36.4;233.0;14.4;5.5;77.1;0.4824;0.0407;
666.14;0;0;0;0;35;57;58;57;58;58;65C;1C1;6.8;36.4;232.0;14.4;5.5;77.1;0.4824;0.0407;
666.39;0;0;0;0;35;57;58;57;58;58;65D;1C1;6.8;35.6;231.0;14.4;5.5;77.1;0.4784;0.0403;
666.64;0;0;0;0;35;57;58;57;58;58;663;1C1;6.8;35.6;229.5;14.4;5.5;77.1;0.4784;0.0366;
666.89;0;0;0;0;35;58;58;58;58;58;661;1C1;6.7;36.1;230.0;14.4;5.5;77.1;0.4784;0.0353;
667.14;0;0;0;0;35;58;58;58;59;58;666;1C1;6.7;35.4;228.0;14.4;5.5;77.1;0.4745;0.0293;
667.40;0;0;0;0;35;58;59;58;59;59;669;1C1;6.7;35.4;225.0;14.4;5.5;77.1;0.4705;0.0234;
667.65;0;0;0;0;36;58;59;58;59;59;66C;1C1;6.9;34.7;217.5;14.4;5.5;77.1;0.4586;0.0099;
667.90;0;0;0;0;36;58;59;59;59;59;66F;1C1;7.0;33.9;216.5;14.4;5.5;77.1;0.4586;0.0080;
668.15;0;0;0;0;36;59;59;59;59;59;671;1C1;7.0;33.9;214.0;14.4;5.5;77.1;0.4547;0.0028;
668.40;0;0;0;0;36;59;59;59;59;59;672;1C3;7.2;32.6;210.0;14.4;5.5;77.1;0.4428;-0.0142;
668.65;0;0;0;0;36;5A;59;59;59;59;675;1C3;7.2;32.6;196.0;14.4;5.5;77.1;0.4270;-0.0163;
